TP_TCP_DOWN TP_TCP_UP RTT LOSS_DOWN LOSS_UP JITTER_DOWN JITTER_UP
27851238.935034 3077754.341821 0.067501 0 0 0.019937 0.004866
5638982.824331 3978811.069804 0.140515 0 0 0.165749 0.011453
36416630.14904 28047017.682256 0.104608 0 0 0.003638 0.009019
5479444.522435 3682256.30748 0.233129 0 0 0.040982 0.012071
6896914.294056 4174497.156362 0.060837 3 0 0.008594 0.009987
9706146.823959 12979248.580025 0.261857 0 0 0.160072 0.010339
15739439.803735 4935301.822608 0.068992 0 0 0.017902 0.003833
23247657.874005 7525590.847563 0.079087 0 0 0.000797 0.005613
16045255.13625 9698453.383807 0.167815 0 0 0.04884 0.027087
2659216.973126 2258737.157046 0.291767 0 0 0.15088 0.014763
9496765.273741 172965.616398 0.0614 0 0 0.003282 0.006924
4412854.159127 696782.505311 0.074192 0 0 0.008998 0.007427
14131248.290843 8092539.189663 0.091619 0 0 0.039411 0.000965
6396236.329984 7332675.168576 0.277075 0 0 0.071889 0.035738
13181491.502288 11468843.243136 0.080708 0 0 0.015094 0.008578
7661090.014572 3678175.604974 0.073709 0 0 0.001247 0.001872
13045056.388138 5526579.184578 0.362439 0 0 0.167998 0.009554
13756043.839271 6710602.691724 0.142203 0 0 0.017861 0.001811
12408712.880725 10123230.885269 0.201447 0 0 0.041915 0.023915
12688265.334383 8959038.390821 0.123602 0 0 0.016793 0.000727
6440724.952363 212708.132726 0.078621 0 0 0.025125 0.028603
17749095.195268 16904063.119945 0.245573 0 0 0.156353 0.000862
11531638.448585 10325606.892252 0.32325 0 0 0.064377 0.004179
6739273.5879 3164543.491511 0.186045 0 0 0.181195 0.004289
12672160.179887 11996952.981746 0.126251 0 0 0.003007 0.001026
2037482.669951 1066210.430987 0.236097 0 0 0.161561 0.013949
31595875.54155 23183595.835732 0.086579 0 0 0.00053 0.000545
10306603.352515 1883785.047675 0.302298 0 0 0.135563 0.028642
7738022.783363 7010250.280007 0.178193 0 0 0.040239 0.005655
12553181.523956 9228910.462729 0.15812 0 0 0.029296 0.04317
9256754.936941 9415094.609499 0.230685 0 0 0.078707 0.020377
14760697.968507 930320.44507 0.061961 0 0 0.002474 0.012023
11985465.117796 425703.677283 0.125955 0 0 0.002043 0.012975
8441677.528494 2514971.294722 0.072448 3 0 0 0.00605
7948655.852608 6723263.3467 0.148459 0 0 0.085493 0.000416
15154279.218031 6503670.934201 0.35118 0 0 0.04081 0.00726
13782720.907842 767994.547889 0.248347 0 0 0.16007 0.006497
4217666.941237 1316178.634453 0.19274 0 0 0.110781 0.020732
7796123.359081 15330825.196326 0.16798 0 0 0.10628 0.007229
23907787.563209 8779159.712302 0.085385 3 3 0.000784 0.002486
4490816.390019 10940686.487057 0.246294 0 0 0.284021 0.068498
14333877.157774 12762813.189402 0.174668 0 0 0.046059 0.008549
12277340.737218 13538200.408067 0.070702 0 2 0.002578 0.021989
3831122.898417 5781888.040058 0.10036 0 0 0.064238 0.007398
9835403.607738 8019094.20138 0.284307 0 0 0.039994 0.012419
554127.468864 1551936.981559 0.065046 0 0 0.00514 0.01049
21602322.190774 4970879.982479 0.351951 0 0 0.080746 0.008166
4940235.063057 1115288.834087 0.303773 0 0 0.158404 0.007843
25712302.210209 7655399.965734 0.10299 0 0 0.000806 0.008149
4877950.699831 8486853.911483 0.322083 0 0 0.041953 0.014455
5687614.967765 12697280.544704 0.125737 0 0 0.006939 0.022229
5324730.953573 3470480.623202 0.3511 0 0 0.1598 0.004091
4116843.77506 2357300.748292 0.057155 0 0 0.019506 0.008635
13579034.793176 8569328.45993 0.245605 0 0 0.154058 0.013567
19992643.518864 24921731.366236 0.039072 0 0 0.001318 0.005428
13275159.776691 1643206.874379 0.207208 0 0 0.051545 0.013579
1624425.500927 1093374.264474 0.25414 0 0 0.163487 0.021741
4315401.379025 15496542.815552 0.151014 0 0 0.089261 0.007206
21401776.892281 8358266.079647 0.056128 0 0 0.002665 0.005721
53324130.074225 30069756.714314 0.0515 0 0 0.00126 0.004527
11508031.451641 9265612.025573 0.064624 0 0 0.003311 0.023453
11111353.531217 8911691.866636 0.06675 0 0 0.005936 0.020955
6049632.319472 2104272.73559 0.049953 3 3 0.015753 0.000888
2924000.030799 5052839.022563 0.246577 0 0 0.040974 0.001652
1506332.478698 147872.081189 0.204931 0 0 0.075817 0.009463
30148068.722499 12288650.127514 0.162673 0 0 0.113636 0.009604
13898130.041877 14610198.423191 0.163195 0 0 0.055439 0.017798
2497035.929265 4257394.111555 0.045695 0 0 0.000299 0.007772
4862632.722458 2499928.138183 0.19504 0 0 0.160129 0.001117
10159975.031351 13717570.849975 0.057841 0 0 0.003533 0.021793
6390384.178025 819988.74986 0.267197 0 0 0.174178 0.012673
58827726.09118 26035089.477362 0.069735 0 0 0.001054 0.00548
11049174.358154 4249547.628405 0.105046 2 0 0.007739 0.028759
10584150.897258 16998906.192785 0.089002 0 0 0.017009 0.013073
18980442.084632 23456170.773064 0.097365 0 0 0.002403 0.006828
13688747.589523 11387622.580664 0.082225 0 0 0.025899 0.008385
11417435.439877 18316364.858805 0.056949 0 0 0.003045 0.006396
1479470.471134 880514.967962 0.107594 0 0 0.020894 0.020372
12353826.594022 13723367.905502 0.088729 0 0 0.001831 0.004441
19675276.555783 3001768.35615 0.089943 0 0 0.014379 0.023914
15289673.967524 7637833.4921 0.071709 0 0 0.004804 0.00881
35776999.067232 8351428.000243 0.074327 0 0 0.003794 0.011248
16416420.102461 1001990.180151 0.07428 0 0 0.010802 0.010469
18046717.786932 1405827.487778 0.070936 0 0 0.027343 0.008006
25778404.897419 12982063.474058 0.05543 0 0 0.00225 0.005119
1428322.21213 1985927.824429 0.06159 0 0 0.002674 0.005772
3900052.011176 7200815.806091 0.052065 2 0 0.002806 0.015405
42913365.711416 21630750.13436 0.041866 0 0 0.001669 0.005004
6575299.419187 13305700.151751 0.046148 0 0 0.001966 0.005985
4154148.871157 3535307.338739 0.049847 0 0 0.002417 0.011301
6808988.286363 11332597.190283 0.05444 2 0 0.003423 0.003158
44193347.483288 9583333.280585 0.076614 0 2 0.004237 0.00584
24894866.183851 11687989.858631 0.079567 0 2 0.006737 0.008299
89376878.13851 3436435.437822 0.070931 0 0 0.017568 0.009388
15335209.733253 12341116.821506 0.038044 0 0 0.002632 0.003051
20767351.445137 282720.939686 0.066789 0 0 0.017684 0.01265
17644879.045236 310194.837768 0.122513 0 0 0.051213 0.009336
17535558.584506 12488068.059927 0.074546 0 0 0.005323 0.013558
60581258.737496 24500260.765006 0.051717 0 0 0.003571 0.004227
19917392.067948 13203272.713987 0.082605 0 0 0.006262 0.010196
18812086.716195 1741642.216319 0.07589 0 0 0.019142 0.009024
14783349.231742 513243.330906 0.05722 0 0 0.011283 0.00891
453585.566478 4000269.091712 0.061059 0 0 0.001367 0.017389
14365433.366199 15086552.204168 0.075056 0 2 0.007416 0.008562
26150178.808812 683593.272353 0.062818 0 0 0.003549 0.008872
23308615.117321 33323701.334449 0.069175 0 0 0.004267 0.005087
57417335.025679 26828017.754415 0.071761 0 2 0.004042 0.003028
60487211.194839 35596707.608975 0.049882 0 0 0.001271 0.003455
20602622.583631 846308.278646 0.074383 0 0 0.007178 0.006964
16300285.75004 420629.603658 0.092129 0 0 0.00886 0.008009
28786050.177111 12346359.932265 0.07646 0 0 0.006119 0.005125
20110651.641581 1397329.683615 0.07202 0 0 0.012377 0.007331
4283577.674386 4088130.530238 0.057619 0 0 0.001512 0.007024
39124454.027301 37958393.56085 0.068062 0 0 0.007918 0.005064
21147319.33358 583124.948629 0.083005 0 0 0.001951 0.006541
23238087.475596 2119209.283208 0.051408 0 0 0.001634 0.011401
16019574.780948 460248.86942 0.082376 0 0 0.003074 0.006429
21473404.049863 689624.504934 0.098788 0 0 0.007724 0.012978
8678148.674271 5480666.188706 0.061575 0 0 0.002286 0.00431
31784934.009648 13393032.38859 0.070779 0 0 0.019099 0.004256
53903585.032566 18270375.828867 0.077126 0 2 0.004548 0.004739
28340315.287897 26910971.399131 0.069747 0 2 0.000728 0.003616
11342653.303221 7266892.274314 0.058896 0 0 0.000924 0.006107
44268399.03697 39882268.526616 0.078433 0 0 0.000745 0.004913
6650335.716525 7100373.971567 0.071481 0 0 0.011228 0.02748
30036767.994693 11735901.07296 0.092458 0 0 0.019321 0.009307
15639044.56888 12446362.582186 0.158551 0 0 0.053791 0.010916
10890186.281699 9429807.793061 0.075511 0 0 0.003058 0.019086
25125432.888308 21511055.418752 0.063047 0 0 0.009715 0.0182
17931343.840165 5714101.524764 0.182216 0 0 0.083258 0.02921
8090642.767024 7047986.610946 0.247822 0 0 0.162117 0.027028
1894027.337979 2143177.220021 0.055534 0 0 0.001308 0.014728
10200070.586814 11386154.593029 0.060127 0 0 0.00418 0.00055
17037411.536491 13843865.823658 0.136127 0 0 0.00043 0.0044
30420170.311754 10088668.082239 0.150205 0 0 0.102669 0.015853
19958695.301574 18050275.795398 0.211667 0 0 0.157773 0.025061
18007744.977384 5558085.389682 0.0551 0 0 0.002727 0.005398
47962902.5173 21123594.157248 0.156952 0 0 0.096532 0.006215
2814364.23345 9775231.557561 0.318699 0 0 0.15448 0.012999
9552427.769661 5966444.717015 0.05744 0 0 0.010784 0.002371
11910381.526832 13676885.410975 0.15307 0 0 0.010592 0.00785
18000917.293768 21226314.857645 0.15541 0 0 0.043276 0.003431
22214229.048386 11163117.889574 0.060549 0 0 0.005158 0.028604
11431632.162088 15517670.295228 0.130051 0 0 0.084369 0.014741
18067099.783676 22440894.03587 0.901561 0 0 0.16037 0.025609
10613131.490697 17118079.280783 0.096599 0 0 0.001762 0.007867
31724456.051504 29872847.904569 0.169496 0 0 0.095044 0.011276
5275162.073242 11378383.396559 0.311195 0 0 0.042018 0.033412
16389750.674883 4438698.136132 0.062475 0 0 0.000946 0.00542
5568960.10777 3026277.645113 0.264644 0 0 0.167882 0.0005
11847532.836441 14173643.090937 0.155561 0 0 0.000995 0.005546
32341308.668768 20356033.441557 0.061595 0 0 0.000947 0.005305
15101250.381314 11915457.407116 0.298542 0 0 0.037819 0.011511
15484160.966062 23078440.714302 0.230471 0 0 0.160463 0.011175
9098205.691691 1519247.806518 0.231205 0 0 0.283598 0.009998
11691389.816486 4589709.679639 0.099201 0 0 0.050395 0.014249
3554797.692516 1164456.059716 0.304318 0 0 0.153931 0.023002
7082769.802863 13131858.823112 0.098331 3 3 0.047893 0.016105
13777280.225284 3202459.788096 0.047686 0 0 0.025201 0.010971
26982108.957371 29112631.550577 0.058157 0 0 0.007395 0.007173
18154465.83229 14528385.586274 0.144241 0 0 0.00032 0.001766
47439934.821859 35436593.250976 0.053318 0 0 0.001328 0.004806
16068033.374626 17071743.297193 0.12172 0 0 0.035988 0.025908
15591285.007124 10929305.86041 0.073876 0 0 0.020001 0.034051
1266034.541436 8487544.411701 0.072759 2 0 0.00906 0.02402
21326565.15819 17288951.652671 0.213896 0 0 0.146468 0.011072
17189968.784 11234764.489621 0.067621 0 0 0.014008 0.031548
11015144.208528 8253046.36868 0.157134 0 0 0.061759 0.008403
6227061.6487 3855224.830745 0.223845 0 0 0.144407 0.000608
2867422.422622 3162553.704963 0.256935 0 0 0.159911 0.027834
5787786.38068 4726297.877262 0.300986 0 0 0.159054 0.03093
11490577.332471 4984679.849237 0.072165 0 0 0.000993 0.002837
22424725.479904 9609558.977443 0.077212 0 0 0.01686 0.00475
13059075.218792 14193596.509963 0.181407 0 0 0.000911 0.010583
23193316.869812 39218949.485343 0.040551 2 0 0.001706 0.003691
31214006.103418 22683737.428929 0.09269 0 0 0.059227 0.007861
3624505.448276 4569283.584654 0.19491 0 0 0.032829 0.014854
7995453.449048 1126328.985239 0.092544 0 0 0.003085 0.00415
5283504.799772 1250002.687341 0.077734 0 0 0.003554 0.005037
32876769.818518 19523016.737092 0.150679 0 0 0.096778 0.011465
12090669.776328 8840581.084426 0.173257 0 0 0.033653 0.030205
2156460.794802 7811164.593718 0.361587 3 3 0.042733 0.022566
4220434.579494 3991174.60856 0.044944 0 0 0.008224 0.001075
11050392.225055 3126751.440826 0.142102 0 0 0.001034 0.003898
29605280.970554 17375297.521685 0.06097 0 0 0.00129 0.000593
44182464.211549 21415601.800261 0.074046 0 0 0.001627 0.005994
14624120.789496 5895363.101854 0.20071 0 0 0.041581 0.028515
6574659.670466 14756023.744659 0.06598 0 0 0.007034 0.021763
11489596.402754 18855489.214663 0.069352 0 0 0.019312 0.028382
33298090.746843 13481862.397148 0.076677 0 0 0.030201 0.024314
6842056.54491 3639067.79306 0.233415 0 0 0.282543 0.01799
6623857.174291 3144593.192027 0.212016 0 0 0.141573 0.000835
14708159.393982 6831308.260862 0.420057 0 0 0.05426 0.147124
4132078.747758 5612578.655478 0.137314 0 0 0.101344 0.001999
5551275.202539 5004393.122444 0.073016 0 0 0.003442 0.002152
13455144.949833 6175896.513087 0.05709 0 0 0.000158 0.005196
8525177.277336 585448.665559 0.184731 0 0 0.00106 0.004661
12033174.021341 2133484.399234 0.171996 0 0 0.042379 0.016144
32548262.045432 20233185.119743 0.072548 3 3 0.017342 0.000552
3841810.234448 2703593.789265 0.275185 0 0 0.137013 0.036149
9593235.386578 1790640.234131 0.058927 0 0 0.002552 0.005166
7041786.603957 13492859.768051 0.194146 0 0 0.11521 0.006019
14258099.161552 13086350.298705 0.237944 0 0 0.159849 0.00478
1440381.211744 4534842.615236 0.309114 0 0 0.167689 0.006561
11819784.251381 8679234.889206 0.144763 0 0 0.002716 0.004314
44150762.664779 18228251.933256 0.06949 0 0 0.000692 0.004605
38939807.584029 13691747.381817 0.082778 0 0 0.00169 0.000811
46433229.682914 34183771.688688 0.050133 0 0 0.001461 0.002005
13858389.101741 17109695.410898 0.192242 0 0 0.098917 0.006191
30771576.671377 12212230.928976 0.071028 0 0 0.021818 0.029323
6590883.842555 5922301.835458 0.074003 0 0 0.003855 0.034559
2414261.305898 1897711.071832 0.168591 0 0 0.043295 0.019755
14245363.642108 12144971.42557 0.191211 0 0 0.127531 0.006136
12614475.382981 9272132.568013 0.154666 0 0 0.089251 0.012173
3517029.011653 16035048.756464 0.329436 0 0 0.086707 0.017991
1570578.419859 860035.67664 0.063342 0 0 0.002464 0.004808
31085841.318205 22715322.80831 0.050448 0 0 0.001367 0.003754
4487842.012737 4617234.058163 0.051915 0 0 0.001001 0.004167
19127015.452756 10749033.019872 0.15669 0 0 0.018566 0.004999
7066907.991762 3645868.706376 0.205994 0 0 0.131739 0.004117
14383063.284288 12112376.279398 0.247536 0 0 0.176453 0.002695
35029989.254131 20587513.918885 0.103342 0 0 0.064356 0.007737
13702245.447886 1412244.754021 0.067712 0 0 0.002882 0.007868
8729805.101697 3724211.91487 0.259941 0 0 0.159453 0.019567
13305065.781137 10368530.522483 0.305259 0 0 0.160022 0.017032
25734083.667922 24379436.269976 0.042372 0 0 0.002046 0.004958
3017168.594581 1908637.657584 0.103416 0 0 0.095105 0.001655
12326003.370277 14471908.398781 0.146617 0 0 0.001598 0.005979
31029007.756353 23578901.275586 0.062239 0 0 0.001163 0.00169
20149616.148559 6431407.734005 0.175754 0 0 0.086528 0.001828
12771528.946313 9368139.201924 0.197455 0 0 0.131937 0.019105
35132972.260278 15422193.482433 0.099562 0 0 0.023779 0.033141
21818544.942612 13651168.55994 0.053052 0 0 0.001871 0.007888
27049758.59734 16922153.757432 0.053446 0 0 0.004418 0.008311
27019406.673335 8856978.643425 0.064171 0 0 0.001773 0.005535
8795125.475789 17746502.534301 0.152278 0 0 0.092322 0.006149
5225697.597671 6319229.829959 0.115235 0 0 0.162032 0.034688
12432373.776111 27710749.915519 0.099268 0 0 0.006429 0.008478
11972504.562255 10344170.651763 0.282672 0 0 0.04054 0.016921
30049554.3994 23215113.595867 0.128873 0 0 0.186324 0.004815
13055707.531065 1960658.000445 0.301264 0 0 0.161224 0.020651
15167358.103907 15652503.927177 0.164373 0 0 0.107921 0.000858
5715392.808753 556296.474047 0.067103 0 0 0.002893 0.015934
3805229.255853 10624983.556582 0.134796 0 0 0.040122 0.014945
7163280.889983 6937373.124484 0.145566 0 0 0.039011 0.02637
10195936.938123 9673481.072542 0.136989 0 0 0.001914 0.001465
12319744.640333 7152814.079073 0.083595 0 0 0.000321 0.001475
1193069.606958 2368690.192395 0.057697 0 0 0.002467 0.005885
12673783.257216 16838003.314962 0.100197 0 0 0.054078 0.005893
14567706.90435 15491250.255042 0.130732 0 0 0.026696 0.020627
10516764.264371 11499876.827276 0.097089 0 0 0.027571 0.033952
13155473.99246 12554136.758449 0.069086 0 0 0.00441 0.019748
13663909.223523 9801933.294108 0.086651 0 0 0.012047 0.029304
26191217.714822 19794818.460563 0.145515 0 0 0.135715 0.016249
25064811.085819 18327881.448492 0.065229 0 0 0.018273 0.003691
12068607.278375 10849377.566076 0.124911 0 0 0.069013 0.012104
15371643.567897 21765048.588603 0.209652 0 0 0.147078 0.029162
7948705.407361 14802870.034487 0.327314 0 0 0.160024 0.046889
14361474.672582 11342717.38174 0.08166 0 0 0.001634 0.000906
11532037.223098 4626036.421624 0.086729 0 0 0.016723 0.033038
13833772.768311 14265497.63127 0.13836 0 0 0.000171 0.000709
17768351.877836 16054776.809238 0.299893 0 0 0.157892 0.002631
50023500.207358 34353172.079255 0.037897 0 0 0.001501 0.004074
6126191.077825 6080137.943838 0.169478 0 0 0.060848 0.040331
10250730.191834 4833067.067646 0.057487 0 0 0.003422 0.006767
9582151.085741 13865064.09406 0.251076 0 0 0.172571 0.006392
7950080.054927 10001232.970289 0.238604 0 0 0.150276 0.010577
17005794.923189 6915633.360635 0.066827 0 0 0.002066 0.002682
17071866.732301 8078174.828862 0.216562 0 0 0.039893 0.047026
13564319.194939 12962044.594085 0.129517 0 0 0.000448 0.006995
15133714.758533 2593847.688892 0.091486 0 0 0.041024 0.017948
33909065.797382 28752107.288539 0.084418 0 0 0.001294 0.005368
29706002.22172 10633585.707328 0.059813 0 0 0.000493 0.001465
12174245.762698 12082120.515331 0.224232 0 0 0.110776 0.015271
55368920.780888 22813920.289777 0.085113 0 0 0.052617 0.006513
10200551.682968 8257925.836809 0.08508 2 2 0.01333 0.030724
5875914.907437 5972945.771082 0.081633 0 2 0.011297 0.025256
15032451.695327 9129419.570061 0.212069 0 0 0.091986 0.008648
10854793.628119 19589191.380967 0.059573 0 0 0.001028 0.022411
10730856.614992 8777316.58451 0.300258 0 0 0.154729 0.047879
27833484.469117 29919725.111015 0.125153 0 0 0.182723 0.001382
10705399.412213 15281107.92397 0.155115 0 0 0.106157 0.000895
8837256.77038 5913458.437626 0.168369 0 0 0.015937 0.009148
13176435.535272 3054123.770438 0.251832 0 0 0.161933 0.023097
17214151.335286 14378469.119807 0.241092 0 0 0.158254 0.011484
13295773.969275 10158034.913722 0.274866 0 0 0.185906 0.033867
6822529.336154 10176462.299081 0.077926 3 3 0.028527 0.009479
15074680.819355 9698494.366044 0.071733 0 0 0.007931 0.009514
10484492.168491 10140713.557053 0.326488 0 0 0.117559 0.01164
32428402.854182 21520034.700847 0.094516 0 0 0.055483 0.005995
15673237.303471 11272203.23046 0.163403 0 0 0.001497 0.004196
32630540.475634 29441965.25886 0.081355 0 0 0.000238 0.001539
43254225.108703 7692102.316117 0.055497 0 0 0.004224 0.007151
7779733.859154 15027253.774064 0.056109 0 0 0.003225 0.005542
14007775.486946 4085740.186115 0.120561 0 0 0.0062 0.014749
6172260.827119 4537119.81472 0.104888 0 0 0.031832 0.027494
6729456.154436 6696171.321879 0.079423 0 0 0.005001 0.029348
5863856.786206 6863125.40918 0.20635 0 0 0.08831 0.017228
9487862.988899 12440861.775599 0.089747 0 0 0.118307 0.012036
7184465.242273 13313910.629949 0.254764 0 0 0.119297 0.021084
1028385.736133 1717385.517496 0.057838 0 0 0.002779 0.006006
19388913.286223 23087341.594688 0.076271 0 0 0.002416 0.00241
6300105.937482 9936254.660946 0.178924 0 0 0.157133 0.002465
7115484.606504 9344074.799605 0.143234 0 0 0.103249 0.011036
44157822.480972 23137637.760861 0.207318 0 0 0.125728 0.012019
14995301.410404 10209568.516397 0.078542 0 0 0.027012 0.006877
14884298.067117 14038508.942889 0.285034 0 0 0.219057 0.013889
16392616.340495 8492311.03762 0.073977 0 0 0.026505 0.007149
26734102.316355 4807056.261371 0.043596 0 0 0.001632 0.006908
18866467.307911 10126254.894688 0.076572 0 0 0.018352 0.007912
6701988.064387 3114809.29949 0.043549 0 0 0.0044 0.005143
1874625.875026 3774693.069696 0.317824 0 0 0.078213 0.013062
24342287.69616 10907840.90277 0.057196 0 0 0.004846 0.017558
25078431.132991 6829792.929133 0.210092 0 0 0.040898 0.003825
23372255.856685 11971063.188278 0.081138 0 0 0.008161 0.026732
12446024.037679 8642516.713111 1.205926 0 2 0.153824 0.025395
13982129.375738 4301460.008689 0.124476 0 0 0.00111 0.023417
4267223.270126 2901661.798716 0.17194 0 0 0.102908 0.010456
61515365.835002 30219542.781988 0.08558 0 0 0.000774 0.01006
4501511.783794 3242093.452629 0.041106 0 0 0.000403 0.005276
4650572.91296 1774187.054171 0.304253 0 0 0.040721 0.016045
2710718.869471 3842077.785207 0.112234 0 0 0.070536 0.006476
2431929.712074 2498732.326531 0.036889 0 0 0.007029 0.000946
61419646.700567 32064684.856477 0.06096 0 0 0.001652 0.006226
5508470.65883 12258579.238801 0.107089 0 0 0.003277 0.007531
19017022.316859 757521.91211 0.078678 0 0 0.0059 0.028213
12131439.331024 11773416.406061 0.134854 0 4 0.07748 0.029669
23683737.273521 3934409.465026 0.114856 0 0 0.063672 0.012707
17627581.720307 17173283.071813 0.051509 0 4 0.001444 0.006463
41531841.637995 8717925.496376 0.054451 0 0 0.006284 0.015095
32288436.602385 9082793.424585 0.073999 0 0 0.006381 0.007186
25593343.106829 22589231.882009 0.047918 0 0 0.004917 0.00742
26789158.079994 862438.548268 0.103 0 0 0.020252 0.007322
7969037.83037 4230931.129296 0.096276 0 0 0.004181 0.008958
19981750.109118 2606682.37933 0.049135 0 4 0.013056 0.012685
25975497.725952 11050071.834604 0.07432 0 2 0.0072 0.013349
31088501.061366 20484119.254014 0.065227 0 0 0.002781 0.005507
1050351.14005 2450681.520236 0.062455 0 0 0.003981 0.009316
17090795.427883 20379826.286782 0.040719 0 0 0.00162 0.005002
21495554.199965 2036414.127688 0.064528 0 0 0.011949 0.003829
36317653.965448 10610222.05113 0.093889 0 4 0.003957 0.005596
17181154.079831 599814.747954 0.073632 0 0 0.002608 0.015976
85086887.398184 26911778.397106 0.069338 0 0 0.009385 0.007335
26056224.06832 29640675.701175 0.048409 0 0 0.002774 0.004894
18142342.24583 11654288.632859 0.051043 0 0 0.003526 0.006169
12779358.946661 1635780.288196 0.082755 0 0 0.021127 0.006842
15739110.242277 1078370.705222 0.084075 0 0 0.019797 0.005864
36811230.32301 13455614.920296 0.061947 0 0 0.004994 0.006984
7557487.758702 3569695.396027 0.064152 0 0 0.004043 0.01076
38180004.448724 14497012.545437 0.056227 0 2 0.00526 0.006901
3067296.357758 2193669.927832 0.062336 0 0 0.001868 0.009485
48176943.435659 12272726.67375 0.059554 0 0 0.001049 0.00933
34437786.33052 14786983.483369 0.063159 0 0 0.007856 0.010113
9203341.94216 1302207.123557 0.074499 0 0 0.004834 0.010069
30941511.674913 6798660.249329 0.053479 0 4 0.003936 0.006643
7628117.454718 4349148.936084 0.063612 0 0 0.002892 0.006678
5492135.642802 4920978.188383 0.055737 0 0 0.001884 0.007757
55389638.019859 6975999.776481 0.056345 0 0 0.001197 0.003955
20235663.072934 4708139.996503 0.06979 0 0 0.0018 0.005458
57050645.983271 39452228.59833 0.039934 0 0 0.001588 0.00249
2337988.800687 49686.97355 0.126067 0 0 0.00277 0.068374
9305074.261819 2352811.324168 0.059028 0 0 0.003549 0.007699
48096361.640356 13431064.549615 0.069731 0 0 0.0058 0.009061
71441953.397757 35580932.192456 0.071375 0 2 0.002549 0.010629
10445363.724336 8481895.686523 0.053393 0 0 0.001919 0.009548
2479953.902599 10832849.45089 0.111282 0 0 0.00016 0.005254
22383794.698206 4962533.213974 0.076193 0 0 0.011177 0.005336
51083667.117035 31064935.163254 0.076786 0 0 0.00235 0.005545
10011014.060511 321278.042748 0.218723 0 0 0.006288 0.377443
17889244.679046 12249104.712053 0.155312 0 0 0.038131 0.003495
2101352.707598 3065680.310551 0.054978 0 0 0.001728 0.004321
10797855.600679 20537199.800177 0.09779 0 0 0.009316 0.01545
10041716.96193 3592595.007468 0.064127 0 0 0.017594 0.000743
12550594.329452 8222217.001923 0.121455 0 0 0.000835 0.000561
8564164.719824 761538.947301 0.194856 0 0 0.043922 0.000418
28989550.586359 9994646.90289 0.183624 0 0 0.037749 0.01645
4950142.075741 20857116.610177 0.250846 0 0 0.165912 0.012076
8992891.721693 10475255.335273 0.048663 0 0 0.006263 0.007209
26737880.069944 2695414.836389 0.065821 0 0 0.004918 0.00768
29455362.946306 1378827.333223 0.076337 0 0 0.001603 0.004155
8626479.519658 11139688.772913 0.122027 0 0 0.010582 0.004493
6135730.462237 265333.581696 0.110299 0 0 0.004093 0.001071
24040519.715388 8749403.020485 0.167045 0 0 0.0375 0.018936
8538648.384699 10418904.877038 0.048873 0 0 0.007642 0.004682
17637199.3629 9821960.612467 0.136639 0 0 0.000759 0.000546
31091311.62235 6299462.723814 0.19834 0 0 0.03752 0.04067
10312320.884042 291987.259806 0.120577 0 0 0.002158 0.007186
10662267.812208 6921003.20805 0.062494 0 0 0.015459 0.006238
21296341.074073 10454826.080382 0.22843 0 0 0.132071 0.011875
16649222.987153 3332521.845268 0.062676 2 0 0.013073 0.004885
26449721.418153 6073282.403294 0.059457 0 0 0.001123 0.007094
10160463.764732 456813.206893 0.106213 0 0 0.003409 0.024677
9005808.160173 280095.052521 0.135346 0 0 0.055055 0.015862
29831909.35311 9897249.762537 0.167323 0 0 0.038443 0.040254
11837992.64943 6031971.453668 0.0584 0 0 0.000655 0.004343
54593630.433587 23016036.652884 0.043469 0 0 0.001619 0.006457
25466167.640238 1563325.718349 0.154516 0 0 0.001343 0.005502
9216319.868175 366976.513715 0.108755 0 0 0.001643 0.006788
12140704.298713 9955440.83077 0.165233 0 0 0.038709 0.019912
5440169.280524 2712804.356766 0.058143 0 0 0.00111 0.002087
18075700.590698 12186775.34317 0.09664 0 0 0.002023 0.007374
4965151.548766 925325.778514 0.152977 0 0 0.01842 0.000637
11129599.136753 193137.985619 0.157708 0 0 0.045832 0.013764
19372390.955645 1230122.047923 0.079546 0 0 0.022496 0.006803
19313352.767688 252546.704196 0.069626 0 0 0.009258 0.004008
10068098.101746 4472751.881463 0.167738 0 0 0.040499 0.022671
6588784.859821 5610617.265191 0.073976 0 0 0.002437 0.037071
8011291.033952 1327869.317448 0.142795 0 0 0.004712 0.002758
12321471.264402 407398.250967 0.11317 0 0 0.002462 0.012509
16524193.422573 9496130.348789 0.192884 0 0 0.043044 0.020792
12246358.179014 226796.61768 0.134165 0 4 0.009987 0.031483
7580443.688409 2317463.49691 0.064952 0 0 0.001039 0.008048
13385419.985125 9084732.969303 0.135642 0 0 0.011071 0.004132
26805772.655954 8181886.104369 0.087533 0 0 0.001547 0.006409
22083821.439654 3869379.221492 0.064241 0 0 0.001944 0.004668
40953504.704214 6136898.273496 0.057777 0 0 0.00314 0.00471
9453060.194635 369686.607725 0.103412 0 0 0.001602 0.001467
15292235.957678 4002860.966579 0.053353 0 0 0.000969 0.004027
17329209.663921 7211861.556155 0.182754 0 0 0.04018 0.02169
11830544.210089 7062029.134185 0.050087 0 0 0.009444 0.001376
1349571.579608 3371179.724358 0.057348 0 0 0.001516 0.009871
19037245.787012 1756544.067351 0.126607 0 0 0.019219 0.005197
9867466.692097 301252.317442 0.229905 0 0 0.153621 0.03397
